"param","est","true","sd","n","tau","EY","B","H0A","H0Y","seed"
"p3",-0.0196711651600338,0,0.0541707034283292,48,10,0.5,200,FALSE,TRUE,1
"p4",-0.987450773599033,-1,0.0788160679914668,48,10,0.5,200,FALSE,TRUE,1
"m1",-0.204588924940218,-0.2,0.0845979355822157,48,10,0.5,200,FALSE,TRUE,1
"m2",0.0239224365943758,0,0.0650788923541454,48,10,0.5,200,FALSE,TRUE,1
"m3",-0.0130464848627473,0,0.0655045663600879,48,10,0.5,200,FALSE,TRUE,1
"m4",-0.8583978177191,-1,0.107543921264425,48,10,0.5,200,FALSE,TRUE,1
"p1",-0.278096682414671,-0.2,0.238107448065274,24,5,0.5,200,FALSE,FALSE,1
"p2",-0.0711123182788941,0,0.173154357064725,24,5,0.5,200,FALSE,FALSE,1
"p3",0.0400901893265023,0,0.163848885186544,24,5,0.5,200,FALSE,FALSE,1
"p4",-1.0048253521167,-1,0.235754916807644,24,5,0.5,200,FALSE,FALSE,1
"m1",-0.738508552949785,-0.2,0.315386910603804,24,5,0.5,200,FALSE,FALSE,1
"m2",0.46823460847977,0,0.2125524602244,24,5,0.5,200,FALSE,FALSE,1
"m3",0.358277854382512,0,0.216927349149196,24,5,0.5,200,FALSE,FALSE,1
"m4",-1.54183100789959,-1,0.3581201337599,24,5,0.5,200,FALSE,FALSE,1
"p1",-0.178118744743403,-0.2,0.0781471220566203,48,10,0.5,200,FALSE,FALSE,1
"p2",-0.0306033475869453,0,0.0541113505866341,48,10,0.5,200,FALSE,FALSE,1
"p3",-0.0188715268287758,0,0.0540889089640076,48,10,0.5,200,FALSE,FALSE,1
"p4",-0.949504900325072,-1,0.0793377959092851,48,10,0.5,200,FALSE,FALSE,1
"m1",-0.171332149360997,-0.2,0.0908301736705145,48,10,0.5,200,FALSE,FALSE,1
"m2",-0.00589158207516824,0,0.0632547735864849,48,10,0.5,200,FALSE,FALSE,1
"m3",0.00411824618237235,0,0.0638342737511261,48,10,0.5,200,FALSE,FALSE,1
"m4",-0.896334434907283,-1,0.111012534148792,48,10,0.5,200,FALSE,FALSE,1
"p1",-0.405186757429834,-0.5,0.214845023148913,24,5,0.5,200,TRUE,TRUE,2
"p2",-0.208531981916746,0,0.167516143106428,24,5,0.5,200,TRUE,TRUE,2
"p3",-0.107196485147312,0,0.157497494963683,24,5,0.5,200,TRUE,TRUE,2
"p4",0.274473469927142,0,0.228169455088579,24,5,0.5,200,TRUE,TRUE,2
"m1",-0.40487233716051,-0.5,0.267964376172256,24,5,0.5,200,TRUE,TRUE,2
"m2",-0.123181981365342,0,0.221486905701233,24,5,0.5,200,TRUE,TRUE,2
"m3",0.0681729952867653,0,0.199653765079967,24,5,0.5,200,TRUE,TRUE,2
"m4",0.0102798742960426,0,0.293353040030864,24,5,0.5,200,TRUE,TRUE,2
"p1",-0.420810364162447,-0.5,0.065397416328417,48,10,0.5,200,TRUE,TRUE,2
"p2",-0.0202674103318228,0,0.0521860773768182,48,10,0.5,200,TRUE,TRUE,2
"p3",-0.00770628081248639,0,0.0525931356928185,48,10,0.5,200,TRUE,TRUE,2
"p4",-0.00563617675799713,0,0.0739849927091255,48,10,0.5,200,TRUE,TRUE,2
"m1",-0.607750582188306,-0.5,0.0837372180357847,48,10,0.5,200,TRUE,TRUE,2
"m2",0.137337278213827,0,0.0653240120103954,48,10,0.5,200,TRUE,TRUE,2
"m3",0.0328921621284893,0,0.0669381698873532,48,10,0.5,200,TRUE,TRUE,2
"m4",-0.07991947831322,0,0.0931874822826604,48,10,0.5,200,TRUE,TRUE,2
"p1",0.0503864980955455,-0.2,0.228864673962012,24,5,0.5,200,FALSE,TRUE,2
"p2",-0.269710889602316,0,0.175462362436321,24,5,0.5,200,FALSE,TRUE,2
"p3",-0.209310416830289,0,0.165902122929599,24,5,0.5,200,FALSE,TRUE,2
"p4",-0.666992292127292,-1,0.241095622838945,24,5,0.5,200,FALSE,TRUE,2
"m1",-0.182401923561439,-0.2,0.253049962135739,24,5,0.5,200,FALSE,TRUE,2
"m2",0.00823383831072474,0,0.211966729950007,24,5,0.5,200,FALSE,TRUE,2
"m3",0.175014718225348,0,0.192356114581033,24,5,0.5,200,FALSE,TRUE,2
"m4",-1.09648455208866,-1,0.330736954451213,24,5,0.5,200,FALSE,TRUE,2
"p1",-0.193784844505915,-0.2,0.068828122070926,48,10,0.5,200,FALSE,TRUE,2
"p2",0.00893470638189219,0,0.0545132902903756,48,10,0.5,200,FALSE,TRUE,2
"p3",0.0362483992318398,0,0.0547884393098652,48,10,0.5,200,FALSE,TRUE,2
"p4",-1.05487168890301,-1,0.0790012853136743,48,10,0.5,200,FALSE,TRUE,2
"m1",-0.16625832610827,-0.2,0.0795852726917754,48,10,0.5,200,FALSE,TRUE,2
"m2",0.0339838247143738,0,0.0637121954737912,48,10,0.5,200,FALSE,TRUE,2
"m3",-0.0517440047751993,0,0.0654415537336807,48,10,0.5,200,FALSE,TRUE,2
"m4",-0.979727580048219,-1,0.111073730041331,48,10,0.5,200,FALSE,TRUE,2
"p1",-0.422884111016685,-0.2,0.220657030470167,24,5,0.5,200,FALSE,FALSE,2
"p2",0.109026615690875,0,0.159932079248626,24,5,0.5,200,FALSE,FALSE,2
"p3",0.119265857063995,0,0.163123413739981,24,5,0.5,200,FALSE,FALSE,2
"p4",-1.05384081479809,-1,0.239054657174593,24,5,0.5,200,FALSE,FALSE,2
"m1",-0.246175763370621,-0.2,0.243400356722726,24,5,0.5,200,FALSE,FALSE,2
"m2",0.0682538185481686,0,0.177991602332556,24,5,0.5,200,FALSE,FALSE,2
"m3",0.141700215985134,0,0.196663536707309,24,5,0.5,200,FALSE,FALSE,2
"m4",-1.03044311806237,-1,0.331436502515417,24,5,0.5,200,FALSE,FALSE,2
"p1",-0.215080992513442,-0.2,0.0801303526408254,48,10,0.5,200,FALSE,FALSE,2
"p2",0.0385660125899596,0,0.055546524899008,48,10,0.5,200,FALSE,FALSE,2
"p3",0.0377852473711036,0,0.0547371203781228,48,10,0.5,200,FALSE,FALSE,2
"p4",-1.11387399476289,-1,0.0804165700659704,48,10,0.5,200,FALSE,FALSE,2
"m1",-0.148308768639476,-0.2,0.0939677401808929,48,10,0.5,200,FALSE,FALSE,2
"m2",-0.0135450048677636,0,0.0644140736599729,48,10,0.5,200,FALSE,FALSE,2
"m3",-0.0393160863952393,0,0.0655763488965718,48,10,0.5,200,FALSE,FALSE,2
"m4",-0.929668551026361,-1,0.113466411522491,48,10,0.5,200,FALSE,FALSE,2
"p1",-0.360275105165624,-0.5,0.217934169615932,24,5,0.5,200,TRUE,TRUE,3
"p2",-0.131961989983554,0,0.170528087065488,24,5,0.5,200,TRUE,TRUE,3
"p3",0.0411653492522161,0,0.156399151721563,24,5,0.5,200,TRUE,TRUE,3
"p4",0.038002780364814,0,0.224300789932901,24,5,0.5,200,TRUE,TRUE,3
"m1",-0.675075001256746,-0.5,0.310619776408072,24,5,0.5,200,TRUE,TRUE,3
"m2",-0.0624766829491162,0,0.234934041743705,24,5,0.5,200,TRUE,TRUE,3
"m3",-0.030216950383783,0,0.226670631062716,24,5,0.5,200,TRUE,TRUE,3
"m4",0.0850583569253351,0,0.316721835223415,24,5,0.5,200,TRUE,TRUE,3
"p1",-0.472641265324986,-0.5,0.0707815967014862,48,10,0.5,200,TRUE,TRUE,3
"p2",-0.058389427431143,0,0.052798717458439,48,10,0.5,200,TRUE,TRUE,3
"p3",-0.0360439016810018,0,0.0523053901219142,48,10,0.5,200,TRUE,TRUE,3
"p4",0.0634478306731138,0,0.0735852120554404,48,10,0.5,200,TRUE,TRUE,3
"m1",-0.497723836566163,-0.5,0.0901177755623803,48,10,0.5,200,TRUE,TRUE,3
"m2",-0.0247357280799925,0,0.0681980334033991,48,10,0.5,200,TRUE,TRUE,3
"m3",0.0423872525433749,0,0.0664991711522404,48,10,0.5,200,TRUE,TRUE,3
"m4",-0.00873112428193132,0,0.0946120243353174,48,10,0.5,200,TRUE,TRUE,3
"p1",-0.0684936555103861,-0.2,0.232947458360492,24,5,0.5,200,FALSE,TRUE,3
"p2",-0.172091688475371,0,0.18036524496758,24,5,0.5,200,FALSE,TRUE,3
"p3",0.0364569720445782,0,0.169056867975937,24,5,0.5,200,FALSE,TRUE,3
"p4",-1.04214153928739,-1,0.249525693826351,24,5,0.5,200,FALSE,TRUE,3
"m1",-0.583894089517707,-0.2,0.294658184680987,24,5,0.5,200,FALSE,TRUE,3
"m2",0.132405114809817,0,0.226745542578969,24,5,0.5,200,FALSE,TRUE,3
"m3",0.27624866341418,0,0.211854201704829,24,5,0.5,200,FALSE,TRUE,3
"m4",-1.251343888481,-1,0.360084687217515,24,5,0.5,200,FALSE,TRUE,3
"p1",-0.176863535017483,-0.2,0.0737005028460545,48,10,0.5,200,FALSE,TRUE,3
"p2",-0.0559598819331689,0,0.0546978840005854,48,10,0.5,200,FALSE,TRUE,3
"p3",-0.0414495853448119,0,0.0542667540935797,48,10,0.5,200,FALSE,TRUE,3
"p4",-0.925993726790081,-1,0.0781628155172834,48,10,0.5,200,FALSE,TRUE,3
"m1",-0.179128450584176,-0.2,0.0865574706505788,48,10,0.5,200,FALSE,TRUE,3
"m2",-0.0228226786864789,0,0.0662111969805473,48,10,0.5,200,FALSE,TRUE,3
"m3",0.0351191464707097,0,0.0647343609056657,48,10,0.5,200,FALSE,TRUE,3
"m4",-1.0150071982996,-1,0.112455276410883,48,10,0.5,200,FALSE,TRUE,3
"p1",0.224507904174519,-0.2,0.25409949512777,24,5,0.5,200,FALSE,FALSE,3
"p2",-0.370142019374038,0,0.174792214876052,24,5,0.5,200,FALSE,FALSE,3
"p3",-0.151075594932881,0,0.16667876658258,24,5,0.5,200,FALSE,FALSE,3
"p4",-0.628576116476251,-1,0.233714609256013,24,5,0.5,200,FALSE,FALSE,3
"m1",-0.351994790161878,-0.2,0.317799362221029,24,5,0.5,200,FALSE,FALSE,3
"m2",0.0761690094328979,0,0.227223386264793,24,5,0.5,200,FALSE,FALSE,3
"m3",0.127003775327579,0,0.21011319848039,24,5,0.5,200,FALSE,FALSE,3
"m4",-1.20982066126576,-1,0.350652142138916,24,5,0.5,200,FALSE,FALSE,3
"p1",-0.318014754677634,-0.2,0.0808131932856148,48,10,0.5,200,FALSE,FALSE,3
"p2",0.0328009666404874,0,0.0545176764098719,48,10,0.5,200,FALSE,FALSE,3
"p3",0.0651707876920499,0,0.0554447819223766,48,10,0.5,200,FALSE,FALSE,3
"p4",-1.0745112570365,-1,0.0794916420138812,48,10,0.5,200,FALSE,FALSE,3
"m1",-0.292801478621731,-0.2,0.0972043518944504,48,10,0.5,200,FALSE,FALSE,3
"m2",0.0475498020284932,0,0.066487799795963,48,10,0.5,200,FALSE,FALSE,3
"m3",0.0648823685582754,0,0.0659332123862864,48,10,0.5,200,FALSE,FALSE,3
"m4",-0.970225710750675,-1,0.115304909540815,48,10,0.5,200,FALSE,FALSE,3
"p1",-0.538447504484755,-0.5,0.192997972999401,24,5,0.5,200,TRUE,TRUE,4
"p2",0.0203450301341601,0,0.150410733028279,24,5,0.5,200,TRUE,TRUE,4
"p3",-0.0621925470738355,0,0.166511021230874,24,5,0.5,200,TRUE,TRUE,4
"p4",0.0669108736910101,0,0.232886273931794,24,5,0.5,200,TRUE,TRUE,4
"m1",-0.388635795008305,-0.5,0.265609926331324,24,5,0.5,200,TRUE,TRUE,4
"m2",-0.0520156378690763,0,0.200411930689042,24,5,0.5,200,TRUE,TRUE,4
"m3",-0.0481683614311413,0,0.215337397543767,24,5,0.5,200,TRUE,TRUE,4
"m4",-0.254122231755711,0,0.304257737198499,24,5,0.5,200,TRUE,TRUE,4
"p1",-0.511106505702592,-0.5,0.0667436335068804,48,10,0.5,200,TRUE,TRUE,4
"p2",0.0277814574417403,0,0.0530049488492964,48,10,0.5,200,TRUE,TRUE,4
"p3",0.00217112739527666,0,0.0517832139859352,48,10,0.5,200,TRUE,TRUE,4
"p4",-0.0272794721387779,0,0.0734188201570918,48,10,0.5,200,TRUE,TRUE,4
"m1",-0.486109094349931,-0.5,0.086445853544485,48,10,0.5,200,TRUE,TRUE,4
"m2",0.0272961775901789,0,0.0676711908166616,48,10,0.5,200,TRUE,TRUE,4
"m3",-0.0697749940981153,0,0.0679846019398054,48,10,0.5,200,TRUE,TRUE,4
"m4",0.0718276871630762,0,0.0945903937673866,48,10,0.5,200,TRUE,TRUE,4
"p1",-0.162678771056044,-0.2,0.194436217115799,24,5,0.5,200,FALSE,TRUE,4
"p2",0.0189234818790412,0,0.15263868000405,24,5,0.5,200,FALSE,TRUE,4
"p3",-0.0436409701234667,0,0.168239033236666,24,5,0.5,200,FALSE,TRUE,4
"p4",-1.0048417484825,-1,0.244263701583099,24,5,0.5,200,FALSE,TRUE,4
"m1",-0.208890636111593,-0.2,0.263122730490993,24,5,0.5,200,FALSE,TRUE,4
"m2",-0.0197964025637342,0,0.199235230456018,24,5,0.5,200,FALSE,TRUE,4
"m3",-0.0299621473905629,0,0.214665162578826,24,5,0.5,200,FALSE,TRUE,4
"m4",-1.0909882733206,-1,0.372178556224001,24,5,0.5,200,FALSE,TRUE,4
"p1",-0.221383989612181,-0.2,0.0689642312651983,48,10,0.5,200,FALSE,TRUE,4
"p2",0.0430203613169986,0,0.0546859439672377,48,10,0.5,200,FALSE,TRUE,4
"p3",-0.0347904754006043,0,0.0535780174981575,48,10,0.5,200,FALSE,TRUE,4
"p4",-0.965637071627609,-1,0.0780967834400931,48,10,0.5,200,FALSE,TRUE,4
"m1",-0.204073911511648,-0.2,0.084456433180457,48,10,0.5,200,FALSE,TRUE,4
"m2",0.0151537815402018,0,0.0668728872378607,48,10,0.5,200,FALSE,TRUE,4
"m3",-0.0168419214802436,0,0.0669240104578597,48,10,0.5,200,FALSE,TRUE,4
"m4",-0.996202666444411,-1,0.111543485581559,48,10,0.5,200,FALSE,TRUE,4
"p1",-0.118135203257653,-0.2,0.219562589912991,24,5,0.5,200,FALSE,FALSE,4
"p2",-0.0841788134774736,0,0.161929521027585,24,5,0.5,200,FALSE,FALSE,4
"p3",-0.128342159065624,0,0.159737080093071,24,5,0.5,200,FALSE,FALSE,4
"p4",-0.712609078890594,-1,0.229577889054735,24,5,0.5,200,FALSE,FALSE,4
"m1",-0.44220288566789,-0.2,0.311527570615479,24,5,0.5,200,FALSE,FALSE,4
"m2",-0.344992084380897,0,0.237750308146936,24,5,0.5,200,FALSE,FALSE,4
"m3",0.263316363711483,0,0.223234529035159,24,5,0.5,200,FALSE,FALSE,4
"m4",-0.864639409375641,-1,0.373019176919816,24,5,0.5,200,FALSE,FALSE,4
"p1",-0.273966304327168,-0.2,0.0801757662244537,48,10,0.5,200,FALSE,FALSE,4
"p2",0.0500352051031447,0,0.0556110712569374,48,10,0.5,200,FALSE,FALSE,4
"p3",0.0293442254710331,0,0.0548668576108262,48,10,0.5,200,FALSE,FALSE,4
"p4",-0.989904536697019,-1,0.0787498101908566,48,10,0.5,200,FALSE,FALSE,4
"m1",-0.206000819019017,-0.2,0.0957779833861126,48,10,0.5,200,FALSE,FALSE,4
"m2",-0.0288306498112941,0,0.0674702436039139,48,10,0.5,200,FALSE,FALSE,4
"m3",0.00222886015582682,0,0.0657871518117263,48,10,0.5,200,FALSE,FALSE,4
"m4",-0.981191936299074,-1,0.113244571542103,48,10,0.5,200,FALSE,FALSE,4
"p1",-0.75705414112962,-0.5,0.197556461778123,24,5,0.5,200,TRUE,TRUE,5
"p2",0.172900424383732,0,0.157234535738258,24,5,0.5,200,TRUE,TRUE,5
"p3",0.211834740890833,0,0.162591332622736,24,5,0.5,200,TRUE,TRUE,5
"p4",-0.136105877715794,0,0.230550262516132,24,5,0.5,200,TRUE,TRUE,5
"m1",-0.469339720487859,-0.5,0.262009693080845,24,5,0.5,200,TRUE,TRUE,5
"m2",0.112611614634546,0,0.194450870467098,24,5,0.5,200,TRUE,TRUE,5
"m3",0.0838347881455225,0,0.199001998101953,24,5,0.5,200,TRUE,TRUE,5
"m4",-0.349301285671024,0,0.282048900885359,24,5,0.5,200,TRUE,TRUE,5
"p1",-0.503699580342868,-0.5,0.0669329405036883,48,10,0.5,200,TRUE,TRUE,5
"p2",-0.0113756438194469,0,0.0505348210823168,48,10,0.5,200,TRUE,TRUE,5
"p3",0.0271494713944354,0,0.052287971972032,48,10,0.5,200,TRUE,TRUE,5
"p4",-0.0501918594145676,0,0.0743099531144795,48,10,0.5,200,TRUE,TRUE,5
"m1",-0.385497848329546,-0.5,0.083463618944314,48,10,0.5,200,TRUE,TRUE,5
"m2",0.0139339607834759,0,0.0630882365916294,48,10,0.5,200,TRUE,TRUE,5
"m3",-0.0727776277742252,0,0.0654492747698773,48,10,0.5,200,TRUE,TRUE,5
"m4",0.008307735166733,0,0.0932513261847248,48,10,0.5,200,TRUE,TRUE,5
"p1",-0.704776913558622,-0.2,0.210301726954412,24,5,0.5,200,FALSE,TRUE,5
"p2",0.337008356726373,0,0.165015207663018,24,5,0.5,200,FALSE,TRUE,5
"p3",0.285993448379215,0,0.170883861514644,24,5,0.5,200,FALSE,TRUE,5
"p4",-1.40577350653948,-1,0.253568517824227,24,5,0.5,200,FALSE,TRUE,5
"m1",0.141851006719569,-0.2,0.249109875286191,24,5,0.5,200,FALSE,TRUE,5
"m2",-0.104186901090928,0,0.191975763504334,24,5,0.5,200,FALSE,TRUE,5
"m3",0.0173596440194886,0,0.196682995609768,24,5,0.5,200,FALSE,TRUE,5
"m4",-1.43993674592735,-1,0.357885626350272,24,5,0.5,200,FALSE,TRUE,5
"p1",-0.217981986333516,-0.2,0.0696234654913341,48,10,0.5,200,FALSE,TRUE,5
"p2",0.0130652127270251,0,0.0523027902662466,48,10,0.5,200,FALSE,TRUE,5
"p3",0.0192758943036892,0,0.054123134177886,48,10,0.5,200,FALSE,TRUE,5
"p4",-1.07273662771336,-1,0.0792788734167679,48,10,0.5,200,FALSE,TRUE,5
"m1",-0.108061879695969,-0.2,0.0802338104280766,48,10,0.5,200,FALSE,TRUE,5
"m2",-0.0266974379829935,0,0.0616249893768082,48,10,0.5,200,FALSE,TRUE,5
"m3",-0.0510697752252086,0,0.0638338148741193,48,10,0.5,200,FALSE,TRUE,5
"m4",-0.996585786411027,-1,0.11445143553648,48,10,0.5,200,FALSE,TRUE,5
"p1",-0.574494563327655,-0.2,0.250417550258605,24,5,0.5,200,FALSE,FALSE,5
"p2",0.308906932593166,0,0.188804269213943,24,5,0.5,200,FALSE,FALSE,5
"p3",0.208976842453018,0,0.175228578398471,24,5,0.5,200,FALSE,FALSE,5
"p4",-1.34421344128552,-1,0.253282260181872,24,5,0.5,200,FALSE,FALSE,5
"m1",-0.305903762198914,-0.2,0.314170948666025,24,5,0.5,200,FALSE,FALSE,5
"m2",-0.088162077583481,0,0.227452050588871,24,5,0.5,200,FALSE,FALSE,5
"m3",0.281789312455363,0,0.214623702096477,24,5,0.5,200,FALSE,FALSE,5
"m4",-1.34832834662181,-1,0.363894962726753,24,5,0.5,200,FALSE,FALSE,5
"p1",-0.292373410392796,-0.2,0.0836309186304113,48,10,0.5,200,FALSE,FALSE,5
"p2",0.0407426396825281,0,0.0559202594724331,48,10,0.5,200,FALSE,FALSE,5
"p3",0.068546458855299,0,0.0559356643094954,48,10,0.5,200,FALSE,FALSE,5
"p4",-1.04129873566672,-1,0.0807382840100124,48,10,0.5,200,FALSE,FALSE,5
"m1",-0.17659604680812,-0.2,0.098636323093067,48,10,0.5,200,FALSE,FALSE,5
"m2",-0.0211469255198359,0,0.0669589884552176,48,10,0.5,200,FALSE,FALSE,5
"m3",0.00567908040452494,0,0.0654682908300751,48,10,0.5,200,FALSE,FALSE,5
"m4",-0.984944613329042,-1,0.115147761917751,48,10,0.5,200,FALSE,FALSE,5
"p1",-0.439537348193291,-0.5,0.247209120824805,24,5,0.5,200,TRUE,TRUE,6
"p2",0.060408126600475,0,0.165508399815147,24,5,0.5,200,TRUE,TRUE,6
"p3",-0.0358037242702448,0,0.164231440027947,24,5,0.5,200,TRUE,TRUE,6
"p4",-0.0709757593295645,0,0.232381044251825,24,5,0.5,200,TRUE,TRUE,6
"m1",-0.894392329739382,-0.5,0.339770831274051,24,5,0.5,200,TRUE,TRUE,6
"m2",0.124245938441009,0,0.222475925148645,24,5,0.5,200,TRUE,TRUE,6
"m3",0.177813660411194,0,0.220629457036751,24,5,0.5,200,TRUE,TRUE,6
"m4",-0.0406744942332017,0,0.304056417272724,24,5,0.5,200,TRUE,TRUE,6
"p1",-0.480079608710891,-0.5,0.067683222245469,48,10,0.5,200,TRUE,TRUE,6
"p2",0.0117464424874489,0,0.0517948589770476,48,10,0.5,200,TRUE,TRUE,6
"p3",0.0291687483233063,0,0.0525899289711877,48,10,0.5,200,TRUE,TRUE,6
"p4",-0.0558952309485826,0,0.0734812591543458,48,10,0.5,200,TRUE,TRUE,6
"m1",-0.531946693998135,-0.5,0.0861363318439023,48,10,0.5,200,TRUE,TRUE,6
"m2",-0.0141173171235938,0,0.0662496270038877,48,10,0.5,200,TRUE,TRUE,6
"m3",0.015203400093837,0,0.066445563402452,48,10,0.5,200,TRUE,TRUE,6
"m4",-0.00905634322679608,0,0.0948517115180023,48,10,0.5,200,TRUE,TRUE,6
"p1",-0.278319424028861,-0.2,0.257384580432534,24,5,0.5,200,FALSE,TRUE,6
"p2",0.125314300783811,0,0.171709097581247,24,5,0.5,200,FALSE,TRUE,6
"p3",-0.0245615211306631,0,0.170131128346933,24,5,0.5,200,FALSE,TRUE,6
"p4",-0.971296296085044,-1,0.244009722162585,24,5,0.5,200,FALSE,TRUE,6
"m1",-0.531184262672623,-0.2,0.3135876160992,24,5,0.5,200,FALSE,TRUE,6
"m2",0.066534891883919,0,0.208183902045134,24,5,0.5,200,FALSE,TRUE,6
"m3",0.154294237211188,0,0.208162049401301,24,5,0.5,200,FALSE,TRUE,6
"m4",-0.915056481149539,-1,0.373846984558863,24,5,0.5,200,FALSE,TRUE,6
"p1",-0.112703928708765,-0.2,0.0705869359768575,48,10,0.5,200,FALSE,TRUE,6
"p2",-0.0126433799744914,0,0.0538394177380008,48,10,0.5,200,FALSE,TRUE,6
"p3",-0.0204741190505361,0,0.0546170551950649,48,10,0.5,200,FALSE,TRUE,6
"p4",-1.03176739590166,-1,0.0789482781086595,48,10,0.5,200,FALSE,TRUE,6
"m1",-0.248013924030229,-0.2,0.0824657478894871,48,10,0.5,200,FALSE,TRUE,6
"m2",-0.0430978793347487,0,0.0644143994660935,48,10,0.5,200,FALSE,TRUE,6
"m3",0.0304167459511695,0,0.0648998776074434,48,10,0.5,200,FALSE,TRUE,6
"m4",-1.01429392886463,-1,0.113186080809259,48,10,0.5,200,FALSE,TRUE,6
"p1",-0.486918115650743,-0.2,0.238563556218219,24,5,0.5,200,FALSE,FALSE,6
"p2",0.154908733998924,0,0.17388372092463,24,5,0.5,200,FALSE,FALSE,6
"p3",0.315387108945805,0,0.17315429490143,24,5,0.5,200,FALSE,FALSE,6
"p4",-1.56264496551899,-1,0.252754489358328,24,5,0.5,200,FALSE,FALSE,6
"m1",-0.144054926803246,-0.2,0.27564047450517,24,5,0.5,200,FALSE,FALSE,6
"m2",-0.176543556870336,0,0.208586366871914,24,5,0.5,200,FALSE,FALSE,6
"m3",0.0720852710530964,0,0.198365180777517,24,5,0.5,200,FALSE,FALSE,6
"m4",-1.05796610970881,-1,0.36885602832662,24,5,0.5,200,FALSE,FALSE,6
"p1",-0.106533001211565,-0.2,0.0823365680713374,48,10,0.5,200,FALSE,FALSE,6
"p2",-0.0446035137815579,0,0.0557326443960813,48,10,0.5,200,FALSE,FALSE,6
"p3",-0.0187779630950349,0,0.0562465363757393,48,10,0.5,200,FALSE,FALSE,6
"p4",-1.01609184093833,-1,0.080710715898162,48,10,0.5,200,FALSE,FALSE,6
"m1",-0.199511536518371,-0.2,0.09322537549697,48,10,0.5,200,FALSE,FALSE,6
"m2",0.00117697867763774,0,0.0653264098514439,48,10,0.5,200,FALSE,FALSE,6
"m3",-0.0178265934063599,0,0.0638616672240315,48,10,0.5,200,FALSE,FALSE,6
"m4",-0.979598684116375,-1,0.114961364213001,48,10,0.5,200,FALSE,FALSE,6
"p1",-0.297026353333081,-0.5,0.228737545735186,24,5,0.5,200,TRUE,TRUE,7
"p2",-0.207159272380199,0,0.169393787178718,24,5,0.5,200,TRUE,TRUE,7
"p3",-0.0410431997252819,0,0.156725933018553,24,5,0.5,200,TRUE,TRUE,7
"p4",-0.0353771176838258,0,0.2275436753871,24,5,0.5,200,TRUE,TRUE,7
"m1",-1.06044333217572,-0.5,0.329508113021663,24,5,0.5,200,TRUE,TRUE,7
"m2",0.365652965682644,0,0.221702817092684,24,5,0.5,200,TRUE,TRUE,7
"m3",0.170704765728323,0,0.225613539701035,24,5,0.5,200,TRUE,TRUE,7
"m4",-0.211909783637003,0,0.289341315861445,24,5,0.5,200,TRUE,TRUE,7
"p1",-0.463297735117432,-0.5,0.0740135664267746,48,10,0.5,200,TRUE,TRUE,7
"p2",-0.0367627920012546,0,0.0539544067534918,48,10,0.5,200,TRUE,TRUE,7
"p3",0.0141894196971392,0,0.0522063095366849,48,10,0.5,200,TRUE,TRUE,7
"p4",-0.0260687063572518,0,0.0742115741084098,48,10,0.5,200,TRUE,TRUE,7
