"param","est","true","sd","n","tau","EY","B","H0A","H0Y","seed"
"m3",0.0117892413622476,0,0.0633274456617634,48,10,0.5,200,FALSE,FALSE,2000001
"m4",-1.14220336252425,-1,0.111474260085136,48,10,0.5,200,FALSE,FALSE,2000001
"p1",-0.474613895523773,-0.5,0.234065223799667,24,5,0.5,200,TRUE,TRUE,2000002
"p2",-0.0088110933258448,0,0.183103634943153,24,5,0.5,200,TRUE,TRUE,2000002
"p3",-0.0589573655615026,0,0.165759764854832,24,5,0.5,200,TRUE,TRUE,2000002
"p4",0.106107310239441,0,0.234896856484054,24,5,0.5,200,TRUE,TRUE,2000002
"m1",-0.503575997874607,-0.5,0.312694463244829,24,5,0.5,200,TRUE,TRUE,2000002
"m2",-0.00253359079043383,0,0.241911833833944,24,5,0.5,200,TRUE,TRUE,2000002
"m3",-0.0400954083144322,0,0.209573481040359,24,5,0.5,200,TRUE,TRUE,2000002
"m4",0.0351631439041907,0,0.304820075176504,24,5,0.5,200,TRUE,TRUE,2000002
"p1",-0.465782902403596,-0.5,0.0678958531069654,48,10,0.5,200,TRUE,TRUE,2000002
"p2",-0.0360595957526555,0,0.0525199384896012,48,10,0.5,200,TRUE,TRUE,2000002
"p3",-0.0357449662738763,0,0.0526961459977637,48,10,0.5,200,TRUE,TRUE,2000002
"p4",0.0165136386249477,0,0.0744902306465771,48,10,0.5,200,TRUE,TRUE,2000002
"m1",-0.460686185282325,-0.5,0.085949682546502,48,10,0.5,200,TRUE,TRUE,2000002
"m2",0.0534753582839464,0,0.065868414191524,48,10,0.5,200,TRUE,TRUE,2000002
"m3",-0.0155085235257056,0,0.0661517981895591,48,10,0.5,200,TRUE,TRUE,2000002
"m4",-0.0266189847145774,0,0.0935565307788854,48,10,0.5,200,TRUE,TRUE,2000002
"p1",-0.231470582819693,-0.2,0.242119355420398,24,5,0.5,200,FALSE,TRUE,2000002
"p2",0.0149289648696925,0,0.189951627372396,24,5,0.5,200,FALSE,TRUE,2000002
"p3",-0.0378884054486463,0,0.171569323764035,24,5,0.5,200,FALSE,TRUE,2000002
"p4",-0.923073734142933,-1,0.251947699899754,24,5,0.5,200,FALSE,TRUE,2000002
"m1",-0.194417932299352,-0.2,0.311872453988639,24,5,0.5,200,FALSE,TRUE,2000002
"m2",0.0869785777508899,0,0.241917069499675,24,5,0.5,200,FALSE,TRUE,2000002
"m3",-0.0885508080908036,0,0.212085551997863,24,5,0.5,200,FALSE,TRUE,2000002
"m4",-0.88501264217057,-1,0.346166900933422,24,5,0.5,200,FALSE,TRUE,2000002
"p1",-0.20078561962561,-0.2,0.0702061847581298,48,10,0.5,200,FALSE,TRUE,2000002
"p2",-0.0113080723979315,0,0.0541927676035257,48,10,0.5,200,FALSE,TRUE,2000002
"p3",-0.0162261311336242,0,0.0543972649746566,48,10,0.5,200,FALSE,TRUE,2000002
"p4",-0.95442385555568,-1,0.0791486076475086,48,10,0.5,200,FALSE,TRUE,2000002
"m1",-0.214899407086703,-0.2,0.0834734066245162,48,10,0.5,200,FALSE,TRUE,2000002
"m2",0.100171628724598,0,0.0646262841941253,48,10,0.5,200,FALSE,TRUE,2000002
"m3",-0.00593678986837891,0,0.0649017954425383,48,10,0.5,200,FALSE,TRUE,2000002
"m4",-0.957604463352769,-1,0.108323684452789,48,10,0.5,200,FALSE,TRUE,2000002
"p1",-0.211928384466899,-0.2,0.25963925232796,24,5,0.5,200,FALSE,FALSE,2000002
"p2",-0.00721357679612441,0,0.18055375526456,24,5,0.5,200,FALSE,FALSE,2000002
"p3",0.155111371299005,0,0.173811300204477,24,5,0.5,200,FALSE,FALSE,2000002
"p4",-1.14088551659126,-1,0.24893805993551,24,5,0.5,200,FALSE,FALSE,2000002
"m1",0.00139257788205792,-0.2,0.290467573397567,24,5,0.5,200,FALSE,FALSE,2000002
"m2",-0.193960707287956,0,0.207862714592876,24,5,0.5,200,FALSE,FALSE,2000002
"m3",-0.136468600586611,0,0.203974247297401,24,5,0.5,200,FALSE,FALSE,2000002
"m4",-0.921937764434481,-1,0.367108255046989,24,5,0.5,200,FALSE,FALSE,2000002
"p1",-0.162002528898349,-0.2,0.080323798832303,48,10,0.5,200,FALSE,FALSE,2000002
"p2",-0.015020560681835,0,0.0561481172877366,48,10,0.5,200,FALSE,FALSE,2000002
"p3",0.00225902961401305,0,0.0553861986931722,48,10,0.5,200,FALSE,FALSE,2000002
"p4",-1.0746395995077,-1,0.0801513515892939,48,10,0.5,200,FALSE,FALSE,2000002
"m1",-0.0451490818977817,-0.2,0.093125427249068,48,10,0.5,200,FALSE,FALSE,2000002
"m2",-0.0848713113235993,0,0.0661460124249094,48,10,0.5,200,FALSE,FALSE,2000002
"m3",-0.0841676440161429,0,0.06540754040294,48,10,0.5,200,FALSE,FALSE,2000002
"m4",-0.889913190348128,-1,0.113101955790015,48,10,0.5,200,FALSE,FALSE,2000002
"p1",-0.214056050198154,-0.5,0.20359598769806,24,5,0.5,200,TRUE,TRUE,2000003
"p2",-0.138818997058615,0,0.15177558103511,24,5,0.5,200,TRUE,TRUE,2000003
"p3",-0.21104220554803,0,0.163336195586631,24,5,0.5,200,TRUE,TRUE,2000003
"p4",0.212258413279024,0,0.222163371329957,24,5,0.5,200,TRUE,TRUE,2000003
"m1",-0.683881896937139,-0.5,0.251628859614398,24,5,0.5,200,TRUE,TRUE,2000003
"m2",0.286323536438038,0,0.179525401037379,24,5,0.5,200,TRUE,TRUE,2000003
"m3",0.337237951366525,0,0.197187615094059,24,5,0.5,200,TRUE,TRUE,2000003
"m4",-0.565268691890762,0,0.274719873963662,24,5,0.5,200,TRUE,TRUE,2000003
"p1",-0.475704365553958,-0.5,0.0726782415966977,48,10,0.5,200,TRUE,TRUE,2000003
"p2",-0.00997225838103745,0,0.0530444327781295,48,10,0.5,200,TRUE,TRUE,2000003
"p3",-0.0481302296480338,0,0.0525627887544931,48,10,0.5,200,TRUE,TRUE,2000003
"p4",0.0705095930634985,0,0.0732741753920108,48,10,0.5,200,TRUE,TRUE,2000003
"m1",-0.392064062636347,-0.5,0.091116516262906,48,10,0.5,200,TRUE,TRUE,2000003
"m2",-0.0924648585623356,0,0.0680009982475804,48,10,0.5,200,TRUE,TRUE,2000003
"m3",-0.0685230642296754,0,0.0669712572250662,48,10,0.5,200,TRUE,TRUE,2000003
"m4",0.139419697752287,0,0.0948294669800186,48,10,0.5,200,TRUE,TRUE,2000003
"p1",0.102261991479381,-0.2,0.21419502829116,24,5,0.5,200,FALSE,TRUE,2000003
"p2",-0.124400550882357,0,0.15765249250278,24,5,0.5,200,FALSE,TRUE,2000003
"p3",-0.373625526265183,0,0.169820307797092,24,5,0.5,200,FALSE,TRUE,2000003
"p4",-0.491777462802159,-1,0.231404605410067,24,5,0.5,200,FALSE,TRUE,2000003
"m1",-0.132175971488003,-0.2,0.235712806359004,24,5,0.5,200,FALSE,TRUE,2000003
"m2",0.0979967920017665,0,0.172024728723122,24,5,0.5,200,FALSE,TRUE,2000003
"m3",0.169276310257187,0,0.192341321394311,24,5,0.5,200,FALSE,TRUE,2000003
"m4",-1.4600273785308,-1,0.339957191569901,24,5,0.5,200,FALSE,TRUE,2000003
"p1",-0.116503254290226,-0.2,0.0750447964189668,48,10,0.5,200,FALSE,TRUE,2000003
"p2",-0.0460289850787628,0,0.0546370615601387,48,10,0.5,200,FALSE,TRUE,2000003
"p3",-0.102126939076907,0,0.0540450060196759,48,10,0.5,200,FALSE,TRUE,2000003
"p4",-0.799963848817824,-1,0.076998971860878,48,10,0.5,200,FALSE,TRUE,2000003
"m1",-0.18257867195834,-0.2,0.0884866234673169,48,10,0.5,200,FALSE,TRUE,2000003
"m2",-0.0101931562490927,0,0.0661903223496173,48,10,0.5,200,FALSE,TRUE,2000003
"m3",-0.0150983931906262,0,0.0656812304243635,48,10,0.5,200,FALSE,TRUE,2000003
"m4",-1.02169674638126,-1,0.111553557093268,48,10,0.5,200,FALSE,TRUE,2000003
"p1",0.187620440265141,-0.2,0.215736015256603,24,5,0.5,200,FALSE,FALSE,2000003
"p2",-0.282290790541258,0,0.156578353265954,24,5,0.5,200,FALSE,FALSE,2000003
"p3",-0.142487980517837,0,0.170289847098406,24,5,0.5,200,FALSE,FALSE,2000003
"p4",-0.549954614188714,-1,0.235691200895436,24,5,0.5,200,FALSE,FALSE,2000003
"m1",-0.297790119876649,-0.2,0.247707527955227,24,5,0.5,200,FALSE,FALSE,2000003
"m2",-0.167442476135698,0,0.192533798704455,24,5,0.5,200,FALSE,FALSE,2000003
"m3",0.242586303391117,0,0.188231213172279,24,5,0.5,200,FALSE,FALSE,2000003
"m4",-0.845256691053593,-1,0.329252844301063,24,5,0.5,200,FALSE,FALSE,2000003
"p1",-0.20151822895164,-0.2,0.0804947526505317,48,10,0.5,200,FALSE,FALSE,2000003
"p2",-0.0269240583533457,0,0.0545828521338543,48,10,0.5,200,FALSE,FALSE,2000003
"p3",0.0534625862669217,0,0.0547947380312416,48,10,0.5,200,FALSE,FALSE,2000003
"p4",-0.972118309773245,-1,0.0787725632236691,48,10,0.5,200,FALSE,FALSE,2000003
"m1",-0.242255846581355,-0.2,0.0942144831446612,48,10,0.5,200,FALSE,FALSE,2000003
"m2",-0.0404344481781536,0,0.0647599836962981,48,10,0.5,200,FALSE,FALSE,2000003
"m3",0.0443942211239886,0,0.0651166403344657,48,10,0.5,200,FALSE,FALSE,2000003
"m4",-1.00990070729746,-1,0.116558261773117,48,10,0.5,200,FALSE,FALSE,2000003
"p1",-0.851705033083983,-0.5,0.192516840232631,24,5,0.5,200,TRUE,TRUE,2000004
"p2",0.0676737467245569,0,0.146167476174359,24,5,0.5,200,TRUE,TRUE,2000004
"p3",0.18109047953998,0,0.165677955694338,24,5,0.5,200,TRUE,TRUE,2000004
"p4",0.0119546535570024,0,0.233985155773099,24,5,0.5,200,TRUE,TRUE,2000004
"m1",-0.577738829137857,-0.5,0.258550074405904,24,5,0.5,200,TRUE,TRUE,2000004
"m2",0.126204642555666,0,0.19713484225396,24,5,0.5,200,TRUE,TRUE,2000004
"m3",0.0377929234985348,0,0.211717977558036,24,5,0.5,200,TRUE,TRUE,2000004
"m4",-0.175014781914935,0,0.300778351797919,24,5,0.5,200,TRUE,TRUE,2000004
"p1",-0.464912782474587,-0.5,0.0695206718774979,48,10,0.5,200,TRUE,TRUE,2000004
"p2",-0.0224142933642655,0,0.0532499532308599,48,10,0.5,200,TRUE,TRUE,2000004
"p3",-0.0395207425178327,0,0.052602974364883,48,10,0.5,200,TRUE,TRUE,2000004
"p4",0.0123062364408792,0,0.0744202022838697,48,10,0.5,200,TRUE,TRUE,2000004
"m1",-0.529869190573745,-0.5,0.0892145089615353,48,10,0.5,200,TRUE,TRUE,2000004
"m2",0.0203516739876417,0,0.0681958007158356,48,10,0.5,200,TRUE,TRUE,2000004
"m3",0.0979122317240079,0,0.0662557435402993,48,10,0.5,200,TRUE,TRUE,2000004
"m4",-0.139965114975184,0,0.0949152935809982,48,10,0.5,200,TRUE,TRUE,2000004
"p1",-0.60386984020586,-0.2,0.194920071271373,24,5,0.5,200,FALSE,TRUE,2000004
"p2",0.182278970100568,0,0.14996130001395,24,5,0.5,200,FALSE,TRUE,2000004
"p3",0.244643786506315,0,0.171531713030159,24,5,0.5,200,FALSE,TRUE,2000004
"p4",-1.216644479942,-1,0.252823340185844,24,5,0.5,200,FALSE,TRUE,2000004
"m1",-0.364242963453855,-0.2,0.247205398668742,24,5,0.5,200,FALSE,TRUE,2000004
"m2",0.209589301500358,0,0.187317945434194,24,5,0.5,200,FALSE,TRUE,2000004
"m3",0.262582807613183,0,0.201374861719061,24,5,0.5,200,FALSE,TRUE,2000004
"m4",-1.56270801418689,-1,0.362010579445391,24,5,0.5,200,FALSE,TRUE,2000004
"p1",-0.147180639622611,-0.2,0.0729682833916288,48,10,0.5,200,FALSE,TRUE,2000004
"p2",-0.0177628280954642,0,0.0556493381647244,48,10,0.5,200,FALSE,TRUE,2000004
"p3",-0.0114052100518697,0,0.0547618517084287,48,10,0.5,200,FALSE,TRUE,2000004
"p4",-1.09145844281114,-1,0.0803475216270832,48,10,0.5,200,FALSE,TRUE,2000004
"m1",-0.126442289075961,-0.2,0.0849841664336493,48,10,0.5,200,FALSE,TRUE,2000004
"m2",-0.0359195027821476,0,0.0662652601769909,48,10,0.5,200,FALSE,TRUE,2000004
"m3",-0.0274853816349963,0,0.0648199202755541,48,10,0.5,200,FALSE,TRUE,2000004
"m4",-0.97132969699143,-1,0.112988994848741,48,10,0.5,200,FALSE,TRUE,2000004
"p1",-0.103989237173189,-0.2,0.219524051757636,24,5,0.5,200,FALSE,FALSE,2000004
"p2",-0.163592739692528,0,0.160104137478055,24,5,0.5,200,FALSE,FALSE,2000004
"p3",-0.22070936146753,0,0.166446709122417,24,5,0.5,200,FALSE,FALSE,2000004
"p4",-0.759611491071826,-1,0.248772618874219,24,5,0.5,200,FALSE,FALSE,2000004
"m1",-0.0900662160368812,-0.2,0.284803317991409,24,5,0.5,200,FALSE,FALSE,2000004
"m2",0.0468242377622675,0,0.208475456564472,24,5,0.5,200,FALSE,FALSE,2000004
"m3",-0.147016412230647,0,0.209463246355533,24,5,0.5,200,FALSE,FALSE,2000004
"m4",-1.07784792351209,-1,0.353125926547033,24,5,0.5,200,FALSE,FALSE,2000004
"p1",-0.177109281370198,-0.2,0.0822716543694931,48,10,0.5,200,FALSE,FALSE,2000004
"p2",0.00253994748328799,0,0.0566376133660435,48,10,0.5,200,FALSE,FALSE,2000004
"p3",0.0161471700205417,0,0.0556083425648916,48,10,0.5,200,FALSE,FALSE,2000004
"p4",-1.06631033405763,-1,0.0801045359995513,48,10,0.5,200,FALSE,FALSE,2000004
"m1",-0.151035885801129,-0.2,0.0941590125039752,48,10,0.5,200,FALSE,FALSE,2000004
"m2",-0.0367842184228032,0,0.0654783253119784,48,10,0.5,200,FALSE,FALSE,2000004
"m3",0.0478419003213008,0,0.0643828277624334,48,10,0.5,200,FALSE,FALSE,2000004
"m4",-1.06874300512037,-1,0.11468627469092,48,10,0.5,200,FALSE,FALSE,2000004
"p1",-0.735125456549878,-0.5,0.182049935938171,24,5,0.5,200,TRUE,TRUE,2000005
"p2",0.0931416045591264,0,0.162215886924587,24,5,0.5,200,TRUE,TRUE,2000005
"p3",0.209090920760766,0,0.174510745792468,24,5,0.5,200,TRUE,TRUE,2000005
"p4",-0.191730117525717,0,0.239440214004995,24,5,0.5,200,TRUE,TRUE,2000005
"m1",-0.717295366207331,-0.5,0.242467611381059,24,5,0.5,200,TRUE,TRUE,2000005
"m2",0.365421857920088,0,0.202575644559487,24,5,0.5,200,TRUE,TRUE,2000005
"m3",0.197943439974862,0,0.21190034136723,24,5,0.5,200,TRUE,TRUE,2000005
"m4",-0.500209236579066,0,0.29738850432648,24,5,0.5,200,TRUE,TRUE,2000005
"p1",-0.412128728157864,-0.5,0.0671630022390319,48,10,0.5,200,TRUE,TRUE,2000005
"p2",-0.0450751128718962,0,0.0515102895306182,48,10,0.5,200,TRUE,TRUE,2000005
"p3",-0.0812175020354128,0,0.0516180603730392,48,10,0.5,200,TRUE,TRUE,2000005
"p4",0.109725493196647,0,0.0733812134830773,48,10,0.5,200,TRUE,TRUE,2000005
"m1",-0.390524727646724,-0.5,0.0849028169943378,48,10,0.5,200,TRUE,TRUE,2000005
"m2",-0.0885872458034601,0,0.0654182824306447,48,10,0.5,200,TRUE,TRUE,2000005
"m3",-0.0949566846222395,0,0.0675463688188374,48,10,0.5,200,TRUE,TRUE,2000005
"m4",0.168766199497052,0,0.0944084573051969,48,10,0.5,200,TRUE,TRUE,2000005
"p1",-0.475950661846403,-0.2,0.185988846520327,24,5,0.5,200,FALSE,TRUE,2000005
"p2",0.0763080963730566,0,0.167456180676904,24,5,0.5,200,FALSE,TRUE,2000005
"p3",0.158657311752843,0,0.178476842888379,24,5,0.5,200,FALSE,TRUE,2000005
"p4",-1.09722707582117,-1,0.255585719971001,24,5,0.5,200,FALSE,TRUE,2000005
"m1",-0.382974682789785,-0.2,0.238161134590836,24,5,0.5,200,FALSE,TRUE,2000005
"m2",0.241561319991022,0,0.205939378152956,24,5,0.5,200,FALSE,TRUE,2000005
"m3",0.241691173959472,0,0.217457404455894,24,5,0.5,200,FALSE,TRUE,2000005
"m4",-1.49404299425243,-1,0.360775854820934,24,5,0.5,200,FALSE,TRUE,2000005
"p1",-0.149883723823655,-0.2,0.0699937990511246,48,10,0.5,200,FALSE,TRUE,2000005
"p2",-0.028062819647912,0,0.0536528875543246,48,10,0.5,200,FALSE,TRUE,2000005
"p3",-0.0658787836683986,0,0.0533063627242525,48,10,0.5,200,FALSE,TRUE,2000005
"p4",-0.924097902844361,-1,0.0779663668770364,48,10,0.5,200,FALSE,TRUE,2000005
"m1",-0.0852116821167791,-0.2,0.0819999308381252,48,10,0.5,200,FALSE,TRUE,2000005
"m2",-0.0780570947481123,0,0.0632859671858374,48,10,0.5,200,FALSE,TRUE,2000005
"m3",-0.0893809053904688,0,0.0659445479015814,48,10,0.5,200,FALSE,TRUE,2000005
"m4",-0.81496408423093,-1,0.110515607598451,48,10,0.5,200,FALSE,TRUE,2000005
"p1",-0.192474748132275,-0.2,0.216204247726284,24,5,0.5,200,FALSE,FALSE,2000005
"p2",-0.185620909529553,0,0.166384952840481,24,5,0.5,200,FALSE,FALSE,2000005
"p3",0.143426682751665,0,0.166832565263885,24,5,0.5,200,FALSE,FALSE,2000005
"p4",-0.913867877370159,-1,0.239050201005085,24,5,0.5,200,FALSE,FALSE,2000005
"m1",-0.510412229942563,-0.2,0.262900423553154,24,5,0.5,200,FALSE,FALSE,2000005
"m2",0.325728510716851,0,0.202819718261344,24,5,0.5,200,FALSE,FALSE,2000005
"m3",0.279340738181321,0,0.20631795011374,24,5,0.5,200,FALSE,FALSE,2000005
"m4",-1.46804838466077,-1,0.349671203243757,24,5,0.5,200,FALSE,FALSE,2000005
"p1",-0.0291410054538182,-0.2,0.0802343399785823,48,10,0.5,200,FALSE,FALSE,2000005
"p2",-0.101955411883168,0,0.0551680004840716,48,10,0.5,200,FALSE,FALSE,2000005
"p3",-0.125316488317677,0,0.0552183112976823,48,10,0.5,200,FALSE,FALSE,2000005
"p4",-0.745815158928476,-1,0.0782955795650598,48,10,0.5,200,FALSE,FALSE,2000005
"m1",-0.288038893561506,-0.2,0.0924909052665824,48,10,0.5,200,FALSE,FALSE,2000005
"m2",0.136175205848671,0,0.0654695784977083,48,10,0.5,200,FALSE,FALSE,2000005
"m3",0.0250979794456382,0,0.0650098651418293,48,10,0.5,200,FALSE,FALSE,2000005
"m4",-1.15640936326706,-1,0.11421557483731,48,10,0.5,200,FALSE,FALSE,2000005
"p1",-0.406934252864172,-0.5,0.231923736143005,24,5,0.5,200,TRUE,TRUE,2000006
"p2",-0.0573854336205895,0,0.162379335005549,24,5,0.5,200,TRUE,TRUE,2000006
"p3",0.0293741463980781,0,0.162344469557077,24,5,0.5,200,TRUE,TRUE,2000006
"p4",0.034539293190383,0,0.233585610251548,24,5,0.5,200,TRUE,TRUE,2000006
"m1",-0.257921293941349,-0.5,0.296558722032916,24,5,0.5,200,TRUE,TRUE,2000006
"m2",-0.293175283811357,0,0.212873956663844,24,5,0.5,200,TRUE,TRUE,2000006
"m3",-0.103489281449399,0,0.201620278483798,24,5,0.5,200,TRUE,TRUE,2000006
"m4",0.372396768701881,0,0.289490630386244,24,5,0.5,200,TRUE,TRUE,2000006
"p1",-0.428097021262364,-0.5,0.0701383091428473,48,10,0.5,200,TRUE,TRUE,2000006
"p2",0.00950836313442458,0,0.0536600228081537,48,10,0.5,200,TRUE,TRUE,2000006
"p3",-0.0218632593786326,0,0.0515874973878294,48,10,0.5,200,TRUE,TRUE,2000006
"p4",-0.055015046336142,0,0.0737976489279783,48,10,0.5,200,TRUE,TRUE,2000006
"m1",-0.549685636449191,-0.5,0.0917097176514498,48,10,0.5,200,TRUE,TRUE,2000006
"m2",0.0103957876043151,0,0.0694902106902539,48,10,0.5,200,TRUE,TRUE,2000006
"m3",0.0138540973629786,0,0.068498421349204,48,10,0.5,200,TRUE,TRUE,2000006
"m4",-0.0304070769526635,0,0.0956302828121825,48,10,0.5,200,TRUE,TRUE,2000006
"p1",-0.100041669219837,-0.2,0.236958250609715,24,5,0.5,200,FALSE,TRUE,2000006
"p2",-0.204388708894493,0,0.166619385810534,24,5,0.5,200,FALSE,TRUE,2000006
"p3",0.0584964378788218,0,0.165302765877776,24,5,0.5,200,FALSE,TRUE,2000006
"p4",-0.798852516678171,-1,0.242464674332307,24,5,0.5,200,FALSE,TRUE,2000006
"m1",0.164268866503939,-0.2,0.289947794675155,24,5,0.5,200,FALSE,TRUE,2000006
"m2",-0.183459043502955,0,0.206822026123025,24,5,0.5,200,FALSE,TRUE,2000006
"m3",-0.330151002798275,0,0.200594771811914,24,5,0.5,200,FALSE,TRUE,2000006
"m4",-0.529704281847797,-1,0.337000607173934,24,5,0.5,200,FALSE,TRUE,2000006
"p1",-0.128403399106061,-0.2,0.073028122155121,48,10,0.5,200,FALSE,TRUE,2000006
"p2",-0.000158170186916353,0,0.0558060733621166,48,10,0.5,200,FALSE,TRUE,2000006
"p3",-0.0440144030373467,0,0.0536257226861697,48,10,0.5,200,FALSE,TRUE,2000006
"p4",-0.975797760391873,-1,0.0785917486329514,48,10,0.5,200,FALSE,TRUE,2000006
"m1",-0.309679678717996,-0.2,0.0887922843605796,48,10,0.5,200,FALSE,TRUE,2000006
"m2",0.0412733974098796,0,0.0680188939547112,48,10,0.5,200,FALSE,TRUE,2000006
"m3",0.11822135215629,0,0.066894943969847,48,10,0.5,200,FALSE,TRUE,2000006
"m4",-1.19305934331549,-1,0.114192048509299,48,10,0.5,200,FALSE,TRUE,2000006
"p1",0.249586325443321,-0.2,0.245003363293867,24,5,0.5,200,FALSE,FALSE,2000006
"p2",-0.247757230983812,0,0.164034792921405,24,5,0.5,200,FALSE,FALSE,2000006
"p3",-0.213207831657709,0,0.162065904346713,24,5,0.5,200,FALSE,FALSE,2000006
"p4",-0.711242925727757,-1,0.227554089753596,24,5,0.5,200,FALSE,FALSE,2000006
"m1",-0.312876993702525,-0.2,0.307034771116938,24,5,0.5,200,FALSE,FALSE,2000006
"m2",0.218812342571035,0,0.208970594872939,24,5,0.5,200,FALSE,FALSE,2000006
"m3",0.0631870316586476,0,0.200309936926698,24,5,0.5,200,FALSE,FALSE,2000006
"m4",-1.22750356039066,-1,0.333927000964792,24,5,0.5,200,FALSE,FALSE,2000006
"p1",-0.195441042672973,-0.2,0.0818975064244437,48,10,0.5,200,FALSE,FALSE,2000006
"p2",0.00877391521705262,0,0.056220668257835,48,10,0.5,200,FALSE,FALSE,2000006
"p3",0.044490486426235,0,0.0550420096254623,48,10,0.5,200,FALSE,FALSE,2000006
"p4",-1.06347484953592,-1,0.0796398308856935,48,10,0.5,200,FALSE,FALSE,2000006
"m1",-0.307323615614914,-0.2,0.0988424183803238,48,10,0.5,200,FALSE,FALSE,2000006
"m2",0.0775600033548533,0,0.0676289828082373,48,10,0.5,200,FALSE,FALSE,2000006
"m3",0.043314923788766,0,0.0667171316011959,48,10,0.5,200,FALSE,FALSE,2000006
"m4",-1.00573373397543,-1,0.113010657214512,48,10,0.5,200,FALSE,FALSE,2000006
