"param","est","true","sd","n","tau","EY","B","H0A","H0Y","seed"
"m4",-1.46874460234276,-1,0.387729625276646,24,5,0.5,200,FALSE,TRUE,7000001
"p1",-0.300836464576345,-0.2,0.0682919259914302,48,10,0.5,200,FALSE,TRUE,7000001
"p2",0.074138087725278,0,0.0540801196416949,48,10,0.5,200,FALSE,TRUE,7000001
"p3",0.0602775908189622,0,0.0540213923594466,48,10,0.5,200,FALSE,TRUE,7000001
"p4",-1.05534323792209,-1,0.0793960209708256,48,10,0.5,200,FALSE,TRUE,7000001
"m1",-0.114591273471937,-0.2,0.0802824436411246,48,10,0.5,200,FALSE,TRUE,7000001
"m2",-0.0886802890856619,0,0.063553981760505,48,10,0.5,200,FALSE,TRUE,7000001
"m3",-0.0807244249428973,0,0.0665249686667169,48,10,0.5,200,FALSE,TRUE,7000001
"m4",-0.734319425905524,-1,0.107332371371794,48,10,0.5,200,FALSE,TRUE,7000001
"p1",-0.310238085108802,-0.2,0.223680132448859,24,5,0.5,200,FALSE,FALSE,7000001
"p2",0.0486684905617484,0,0.160485664447253,24,5,0.5,200,FALSE,FALSE,7000001
"p3",0.0659773005892326,0,0.165277287544749,24,5,0.5,200,FALSE,FALSE,7000001
"p4",-0.865246098701685,-1,0.238718933578035,24,5,0.5,200,FALSE,FALSE,7000001
"m1",-0.118775267354728,-0.2,0.2720491938773,24,5,0.5,200,FALSE,FALSE,7000001
"m2",-0.0519482003674323,0,0.198658615297961,24,5,0.5,200,FALSE,FALSE,7000001
"m3",-0.155532299767263,0,0.201558579371076,24,5,0.5,200,FALSE,FALSE,7000001
"m4",-0.921757452662033,-1,0.361577566650794,24,5,0.5,200,FALSE,FALSE,7000001
"p1",-0.206646774839104,-0.2,0.0749653020739143,48,10,0.5,200,FALSE,FALSE,7000001
"p2",-0.0129368678863844,0,0.0528010378798334,48,10,0.5,200,FALSE,FALSE,7000001
"p3",0.0181962209240198,0,0.0532684581314509,48,10,0.5,200,FALSE,FALSE,7000001
"p4",-0.988103960524364,-1,0.0786759833969974,48,10,0.5,200,FALSE,FALSE,7000001
"m1",-0.101479668900558,-0.2,0.0913202911545827,48,10,0.5,200,FALSE,FALSE,7000001
"m2",-0.154532413680997,0,0.0643983678042261,48,10,0.5,200,FALSE,FALSE,7000001
"m3",0.00509397021379386,0,0.0645523199030486,48,10,0.5,200,FALSE,FALSE,7000001
"m4",-0.92205944815196,-1,0.11434731135687,48,10,0.5,200,FALSE,FALSE,7000001
"p1",-0.553013922055338,-0.5,0.202163374173072,24,5,0.5,200,TRUE,TRUE,7000002
"p2",-0.010558067847087,0,0.160285083325239,24,5,0.5,200,TRUE,TRUE,7000002
"p3",-0.00140389086642643,0,0.160756150647647,24,5,0.5,200,TRUE,TRUE,7000002
"p4",0.256539918838869,0,0.229962177274638,24,5,0.5,200,TRUE,TRUE,7000002
"m1",-0.088050468105505,-0.5,0.253641672938847,24,5,0.5,200,TRUE,TRUE,7000002
"m2",-0.22046913555669,0,0.200847606989777,24,5,0.5,200,TRUE,TRUE,7000002
"m3",-0.274936335081965,0,0.20283429090753,24,5,0.5,200,TRUE,TRUE,7000002
"m4",0.0310148991394181,0,0.289823227453955,24,5,0.5,200,TRUE,TRUE,7000002
"p1",-0.6085346790023,-0.5,0.0683600315530813,48,10,0.5,200,TRUE,TRUE,7000002
"p2",0.051273086999708,0,0.0514500754698973,48,10,0.5,200,TRUE,TRUE,7000002
"p3",0.0438951666579033,0,0.0526499117964472,48,10,0.5,200,TRUE,TRUE,7000002
"p4",-0.0422426666903399,0,0.0743953868174355,48,10,0.5,200,TRUE,TRUE,7000002
"m1",-0.364801807684312,-0.5,0.0867508012000094,48,10,0.5,200,TRUE,TRUE,7000002
"m2",-0.0448395580057107,0,0.0660124544234995,48,10,0.5,200,TRUE,TRUE,7000002
"m3",-0.0271309678873262,0,0.0667000837518826,48,10,0.5,200,TRUE,TRUE,7000002
"m4",0.00131110699329016,0,0.09522536193175,48,10,0.5,200,TRUE,TRUE,7000002
"p1",-0.140193406202934,-0.2,0.211362112827017,24,5,0.5,200,FALSE,TRUE,7000002
"p2",0.0132768057189105,0,0.16387113567282,24,5,0.5,200,FALSE,TRUE,7000002
"p3",-0.113441629839946,0,0.167144338391077,24,5,0.5,200,FALSE,TRUE,7000002
"p4",-0.880116941385415,-1,0.239427629995411,24,5,0.5,200,FALSE,TRUE,7000002
"m1",0.182277417363253,-0.2,0.246337922111255,24,5,0.5,200,FALSE,TRUE,7000002
"m2",-0.435517170572182,0,0.205691837123649,24,5,0.5,200,FALSE,TRUE,7000002
"m3",-0.183477687199258,0,0.199366069341838,24,5,0.5,200,FALSE,TRUE,7000002
"m4",-1.02681683427295,-1,0.364657861773906,24,5,0.5,200,FALSE,TRUE,7000002
"p1",-0.319049000387854,-0.2,0.0709967861011981,48,10,0.5,200,FALSE,TRUE,7000002
"p2",0.0607829211631459,0,0.0531899506395373,48,10,0.5,200,FALSE,TRUE,7000002
"p3",0.0471066396362701,0,0.0547644121313585,48,10,0.5,200,FALSE,TRUE,7000002
"p4",-1.04378103107691,-1,0.079388263202705,48,10,0.5,200,FALSE,TRUE,7000002
"m1",-0.0480408038462508,-0.2,0.0831217062236188,48,10,0.5,200,FALSE,TRUE,7000002
"m2",-0.0782664185325208,0,0.064407348863447,48,10,0.5,200,FALSE,TRUE,7000002
"m3",0.0300351552781458,0,0.064516670071068,48,10,0.5,200,FALSE,TRUE,7000002
"m4",-1.09986218611807,-1,0.114413459395583,48,10,0.5,200,FALSE,TRUE,7000002
"p1",-0.545057673360109,-0.2,0.247567121264047,24,5,0.5,200,FALSE,FALSE,7000002
"p2",0.200764710002757,0,0.185951542491769,24,5,0.5,200,FALSE,FALSE,7000002
"p3",0.220097012558734,0,0.169545624684125,24,5,0.5,200,FALSE,FALSE,7000002
"p4",-1.12631188798869,-1,0.245795702924872,24,5,0.5,200,FALSE,FALSE,7000002
"m1",0.182423935781204,-0.2,0.291246225107542,24,5,0.5,200,FALSE,FALSE,7000002
"m2",-0.248186035444963,0,0.216066183112038,24,5,0.5,200,FALSE,FALSE,7000002
"m3",-0.133160043608422,0,0.203049553378903,24,5,0.5,200,FALSE,FALSE,7000002
"m4",-1.09958701874639,-1,0.3486852624548,24,5,0.5,200,FALSE,FALSE,7000002
"p1",-0.279291287681567,-0.2,0.0880481771516278,48,10,0.5,200,FALSE,FALSE,7000002
"p2",0.0312998691203294,0,0.0569823668269338,48,10,0.5,200,FALSE,FALSE,7000002
"p3",0.0273643666100278,0,0.0572449090638525,48,10,0.5,200,FALSE,FALSE,7000002
"p4",-0.98631488078008,-1,0.0817635611106534,48,10,0.5,200,FALSE,FALSE,7000002
"m1",-0.101820886863584,-0.2,0.104122045651265,48,10,0.5,200,FALSE,FALSE,7000002
"m2",-0.0344490910418511,0,0.0676552085575206,48,10,0.5,200,FALSE,FALSE,7000002
"m3",0.0213709681951412,0,0.0662796320204998,48,10,0.5,200,FALSE,FALSE,7000002
"m4",-1.12803674989646,-1,0.119130307132098,48,10,0.5,200,FALSE,FALSE,7000002
"p1",-0.873937899898075,-0.5,0.1919301278215,24,5,0.5,200,TRUE,TRUE,7000003
"p2",0.214316267326612,0,0.156974294403758,24,5,0.5,200,TRUE,TRUE,7000003
"p3",0.1726294368239,0,0.159973800708949,24,5,0.5,200,TRUE,TRUE,7000003
"p4",-0.209814270991069,0,0.227509469932265,24,5,0.5,200,TRUE,TRUE,7000003
"m1",-0.313046299681709,-0.5,0.241935099596574,24,5,0.5,200,TRUE,TRUE,7000003
"m2",-0.0967217732661403,0,0.200451360909219,24,5,0.5,200,TRUE,TRUE,7000003
"m3",-0.47533699953008,0,0.236599952341636,24,5,0.5,200,TRUE,TRUE,7000003
"m4",0.46556260708933,0,0.306827269975757,24,5,0.5,200,TRUE,TRUE,7000003
"p1",-0.629374073213933,-0.5,0.06826012859681,48,10,0.5,200,TRUE,TRUE,7000003
"p2",0.0745839662960092,0,0.052968803056368,48,10,0.5,200,TRUE,TRUE,7000003
"p3",-0.000186584086745985,0,0.0516826481790179,48,10,0.5,200,TRUE,TRUE,7000003
"p4",0.0164055494772531,0,0.0732876099985187,48,10,0.5,200,TRUE,TRUE,7000003
"m1",-0.5842870056378,-0.5,0.0897468526953426,48,10,0.5,200,TRUE,TRUE,7000003
"m2",0.11802667163253,0,0.0676730641447427,48,10,0.5,200,TRUE,TRUE,7000003
"m3",0.0392056704146333,0,0.0667264239139846,48,10,0.5,200,TRUE,TRUE,7000003
"m4",-0.0735160029308354,0,0.0933447894981407,48,10,0.5,200,TRUE,TRUE,7000003
"p1",-0.355931547657414,-0.2,0.195547546282671,24,5,0.5,200,FALSE,TRUE,7000003
"p2",0.0169335189714253,0,0.161378135764041,24,5,0.5,200,FALSE,TRUE,7000003
"p3",0.06432292722861,0,0.163544785018414,24,5,0.5,200,FALSE,TRUE,7000003
"p4",-1.02089660210111,-1,0.23937887925367,24,5,0.5,200,FALSE,TRUE,7000003
"m1",-0.12644807120468,-0.2,0.230226509997589,24,5,0.5,200,FALSE,TRUE,7000003
"m2",0.204878227709699,0,0.195065023917575,24,5,0.5,200,FALSE,TRUE,7000003
"m3",-0.197512904443332,0,0.219770149362197,24,5,0.5,200,FALSE,TRUE,7000003
"m4",-1.05945261615811,-1,0.348264542900766,24,5,0.5,200,FALSE,TRUE,7000003
"p1",-0.285334258492619,-0.2,0.0705080106174628,48,10,0.5,200,FALSE,TRUE,7000003
"p2",0.103805430490202,0,0.054611330105451,48,10,0.5,200,FALSE,TRUE,7000003
"p3",-0.0142350851605507,0,0.0531377505915604,48,10,0.5,200,FALSE,TRUE,7000003
"p4",-1.01336695602103,-1,0.0777392346123152,48,10,0.5,200,FALSE,TRUE,7000003
"m1",-0.270348136928827,-0.2,0.085763595158851,48,10,0.5,200,FALSE,TRUE,7000003
"m2",0.00973578959428133,0,0.0661880199397416,48,10,0.5,200,FALSE,TRUE,7000003
"m3",0.0511180383294339,0,0.0652084356640158,48,10,0.5,200,FALSE,TRUE,7000003
"m4",-1.03839755280898,-1,0.111527597248785,48,10,0.5,200,FALSE,TRUE,7000003
"p1",-0.27204182069835,-0.2,0.214441055685567,24,5,0.5,200,FALSE,FALSE,7000003
"p2",-0.113782042902779,0,0.153937306946313,24,5,0.5,200,FALSE,FALSE,7000003
"p3",0.0298482731409653,0,0.160753354518858,24,5,0.5,200,FALSE,FALSE,7000003
"p4",-0.660081942679581,-1,0.227120979800291,24,5,0.5,200,FALSE,FALSE,7000003
"m1",-0.538513300710394,-0.2,0.270629022303774,24,5,0.5,200,FALSE,FALSE,7000003
"m2",0.238503865660552,0,0.196456759761338,24,5,0.5,200,FALSE,FALSE,7000003
"m3",0.148801840085823,0,0.200064275470574,24,5,0.5,200,FALSE,FALSE,7000003
"m4",-1.37686250395428,-1,0.35337728745171,24,5,0.5,200,FALSE,FALSE,7000003
"p1",-0.195602233912065,-0.2,0.0814128124875292,48,10,0.5,200,FALSE,FALSE,7000003
"p2",-0.030451556320324,0,0.0554251558192313,48,10,0.5,200,FALSE,FALSE,7000003
"p3",-0.0394215234333901,0,0.0551089989884294,48,10,0.5,200,FALSE,FALSE,7000003
"p4",-0.930229562198999,-1,0.0793993126570414,48,10,0.5,200,FALSE,FALSE,7000003
"m1",-0.206879407836471,-0.2,0.0946689877093385,48,10,0.5,200,FALSE,FALSE,7000003
"m2",0.0500816051273324,0,0.0651793168357937,48,10,0.5,200,FALSE,FALSE,7000003
"m3",0.0287921358760138,0,0.0643684079244244,48,10,0.5,200,FALSE,FALSE,7000003
"m4",-1.05579576379057,-1,0.112679178864269,48,10,0.5,200,FALSE,FALSE,7000003
"p1",-0.53352956699558,-0.5,0.219318544403259,24,5,0.5,200,TRUE,TRUE,7000004
"p2",-0.151460636876543,0,0.173898225159298,24,5,0.5,200,TRUE,TRUE,7000004
"p3",-0.0688947396597167,0,0.16276530765234,24,5,0.5,200,TRUE,TRUE,7000004
"p4",0.260818914673676,0,0.23347677887509,24,5,0.5,200,TRUE,TRUE,7000004
"m1",-0.759991095647899,-0.5,0.284501556044523,24,5,0.5,200,TRUE,TRUE,7000004
"m2",0.286884396454931,0,0.212135956068502,24,5,0.5,200,TRUE,TRUE,7000004
"m3",0.18187299284881,0,0.206681536256927,24,5,0.5,200,TRUE,TRUE,7000004
"m4",-0.31258888027707,0,0.285658979403958,24,5,0.5,200,TRUE,TRUE,7000004
"p1",-0.435010579347173,-0.5,0.065174983632744,48,10,0.5,200,TRUE,TRUE,7000004
"p2",-0.0564259039279876,0,0.0511872573086789,48,10,0.5,200,TRUE,TRUE,7000004
"p3",-0.0867060199307787,0,0.0521789797618912,48,10,0.5,200,TRUE,TRUE,7000004
"p4",0.104881179234272,0,0.0736875322763286,48,10,0.5,200,TRUE,TRUE,7000004
"m1",-0.49386896704627,-0.5,0.0840712697224734,48,10,0.5,200,TRUE,TRUE,7000004
"m2",0.0169384525026547,0,0.0657695120757986,48,10,0.5,200,TRUE,TRUE,7000004
"m3",-0.0136426918843472,0,0.0680804513039275,48,10,0.5,200,TRUE,TRUE,7000004
"m4",0.0800743059493705,0,0.0956896428616349,48,10,0.5,200,TRUE,TRUE,7000004
"p1",-0.440892259142786,-0.2,0.226460806920745,24,5,0.5,200,FALSE,TRUE,7000004
"p2",0.0353451648588713,0,0.180287647499215,24,5,0.5,200,FALSE,TRUE,7000004
"p3",0.141456881602407,0,0.167577537308942,24,5,0.5,200,FALSE,TRUE,7000004
"p4",-1.06206679578366,-1,0.251430809013263,24,5,0.5,200,FALSE,TRUE,7000004
"m1",-0.54965119894541,-0.2,0.284325655936892,24,5,0.5,200,FALSE,TRUE,7000004
"m2",0.53569705943076,0,0.211386936908662,24,5,0.5,200,FALSE,TRUE,7000004
"m3",0.181079323627287,0,0.208773706921731,24,5,0.5,200,FALSE,TRUE,7000004
"m4",-1.68858224408718,-1,0.352978887765484,24,5,0.5,200,FALSE,TRUE,7000004
"p1",-0.127555374478521,-0.2,0.0677988341441286,48,10,0.5,200,FALSE,TRUE,7000004
"p2",-0.0197127010937443,0,0.0529186156903545,48,10,0.5,200,FALSE,TRUE,7000004
"p3",-0.0901311976272115,0,0.0539616421815085,48,10,0.5,200,FALSE,TRUE,7000004
"p4",-0.919568267230456,-1,0.0781277962951899,48,10,0.5,200,FALSE,TRUE,7000004
"m1",-0.134493441544546,-0.2,0.0805350342048273,48,10,0.5,200,FALSE,TRUE,7000004
"m2",-0.0623877702169996,0,0.0639656078722529,48,10,0.5,200,FALSE,TRUE,7000004
"m3",-0.0523362191430342,0,0.0662790484911773,48,10,0.5,200,FALSE,TRUE,7000004
"m4",-0.85076424695831,-1,0.111955189639559,48,10,0.5,200,FALSE,TRUE,7000004
"p1",-0.337928719657977,-0.2,0.20851012563963,24,5,0.5,200,FALSE,FALSE,7000004
"p2",0.145070010121595,0,0.161586341286895,24,5,0.5,200,FALSE,FALSE,7000004
"p3",0.0593771711439861,0,0.165153211713724,24,5,0.5,200,FALSE,FALSE,7000004
"p4",-1.32684184004349,-1,0.245639452969712,24,5,0.5,200,FALSE,FALSE,7000004
"m1",-0.160445229763418,-0.2,0.253731105294771,24,5,0.5,200,FALSE,FALSE,7000004
"m2",-0.21438769344198,0,0.203511590230633,24,5,0.5,200,FALSE,FALSE,7000004
"m3",-0.187511614212126,0,0.223307308062685,24,5,0.5,200,FALSE,FALSE,7000004
"m4",-0.799574469672269,-1,0.386915126181874,24,5,0.5,200,FALSE,FALSE,7000004
"p1",-0.162171039817761,-0.2,0.0809488130727877,48,10,0.5,200,FALSE,FALSE,7000004
"p2",0.0245576156302648,0,0.0561098356669411,48,10,0.5,200,FALSE,FALSE,7000004
"p3",-0.0116308860040574,0,0.0554213958231882,48,10,0.5,200,FALSE,FALSE,7000004
"p4",-1.03395161373431,-1,0.0802405765246851,48,10,0.5,200,FALSE,FALSE,7000004
"m1",-0.224067188994457,-0.2,0.0945019679160098,48,10,0.5,200,FALSE,FALSE,7000004
"m2",0.052631744397233,0,0.0653163964864065,48,10,0.5,200,FALSE,FALSE,7000004
"m3",0.0178856705762402,0,0.0652843465597888,48,10,0.5,200,FALSE,FALSE,7000004
"m4",-1.08779211282866,-1,0.114037098114002,48,10,0.5,200,FALSE,FALSE,7000004
"p1",-0.334415821122966,-0.5,0.214742667639856,24,5,0.5,200,TRUE,TRUE,7000005
"p2",-0.0787817343417862,0,0.165674399118194,24,5,0.5,200,TRUE,TRUE,7000005
"p3",-0.0616473709277302,0,0.158871515032812,24,5,0.5,200,TRUE,TRUE,7000005
"p4",0.0348916058905468,0,0.23056755599089,24,5,0.5,200,TRUE,TRUE,7000005
"m1",-1.1494418627843,-0.5,0.302991170123847,24,5,0.5,200,TRUE,TRUE,7000005
"m2",0.306006113422951,0,0.222055617255013,24,5,0.5,200,TRUE,TRUE,7000005
"m3",0.357615644284264,0,0.217352074410598,24,5,0.5,200,TRUE,TRUE,7000005
"m4",-0.548918015706895,0,0.304235541711989,24,5,0.5,200,TRUE,TRUE,7000005
"p1",-0.505814747986219,-0.5,0.07028094572507,48,10,0.5,200,TRUE,TRUE,7000005
"p2",0.0345157792974987,0,0.05286253168268,48,10,0.5,200,TRUE,TRUE,7000005
"p3",0.00123192165915861,0,0.0521275785576231,48,10,0.5,200,TRUE,TRUE,7000005
"p4",-0.0417914665105647,0,0.0735238007176683,48,10,0.5,200,TRUE,TRUE,7000005
"m1",-0.40586513288214,-0.5,0.08908188773867,48,10,0.5,200,TRUE,TRUE,7000005
"m2",-0.0799242945574074,0,0.0676386518993194,48,10,0.5,200,TRUE,TRUE,7000005
"m3",-0.051233922031846,0,0.0662820826490409,48,10,0.5,200,TRUE,TRUE,7000005
"m4",0.0653397391857098,0,0.0947649634529654,48,10,0.5,200,TRUE,TRUE,7000005
"p1",-0.144290473649479,-0.2,0.218869979422801,24,5,0.5,200,FALSE,TRUE,7000005
"p2",-0.0532959394860593,0,0.170754589549478,24,5,0.5,200,FALSE,TRUE,7000005
"p3",-0.0131750996206275,0,0.161295416076748,24,5,0.5,200,FALSE,TRUE,7000005
"p4",-0.783669416532856,-1,0.238880550270252,24,5,0.5,200,FALSE,TRUE,7000005
"m1",-1.09480448604428,-0.2,0.302356734276688,24,5,0.5,200,FALSE,TRUE,7000005
"m2",0.615366370902291,0,0.220032287236314,24,5,0.5,200,FALSE,TRUE,7000005
"m3",0.4429670899917,0,0.219384909261723,24,5,0.5,200,FALSE,TRUE,7000005
"m4",-1.81452911297046,-1,0.363430960294409,24,5,0.5,200,FALSE,TRUE,7000005
"p1",-0.179568470112036,-0.2,0.0731687791092288,48,10,0.5,200,FALSE,TRUE,7000005
"p2",0.0383501008098879,0,0.0545853294113783,48,10,0.5,200,FALSE,TRUE,7000005
"p3",-0.00845075904750211,0,0.0539552914812652,48,10,0.5,200,FALSE,TRUE,7000005
"p4",-1.01847857199455,-1,0.0782420488918308,48,10,0.5,200,FALSE,TRUE,7000005
"m1",-0.100039233752325,-0.2,0.0853514215964624,48,10,0.5,200,FALSE,TRUE,7000005
"m2",-0.124485085743226,0,0.0660461094687308,48,10,0.5,200,FALSE,TRUE,7000005
"m3",-0.135371087731767,0,0.0647444940774776,48,10,0.5,200,FALSE,TRUE,7000005
"m4",-0.661916773305859,-1,0.108748276881171,48,10,0.5,200,FALSE,TRUE,7000005
"p1",-0.176091063317554,-0.2,0.266006058213743,24,5,0.5,200,FALSE,FALSE,7000005
"p2",0.137494803680454,0,0.185379579515288,24,5,0.5,200,FALSE,FALSE,7000005
"p3",-0.0238929252620107,0,0.16950812710853,24,5,0.5,200,FALSE,FALSE,7000005
"p4",-1.1210576967319,-1,0.247306572853929,24,5,0.5,200,FALSE,FALSE,7000005
"m1",0.180130424091297,-0.2,0.294127462104991,24,5,0.5,200,FALSE,FALSE,7000005
"m2",-0.30093412402026,0,0.205234123405529,24,5,0.5,200,FALSE,FALSE,7000005
"m3",-0.508126775669018,0,0.214979543741831,24,5,0.5,200,FALSE,FALSE,7000005
"m4",-0.567108564484402,-1,0.357940788710098,24,5,0.5,200,FALSE,FALSE,7000005
"p1",-0.165570368444475,-0.2,0.0784088698083376,48,10,0.5,200,FALSE,FALSE,7000005
"p2",0.0269071061189531,0,0.0548554350479366,48,10,0.5,200,FALSE,FALSE,7000005
"p3",-0.0462836378136651,0,0.0552020390426254,48,10,0.5,200,FALSE,FALSE,7000005
"p4",-0.992196945790473,-1,0.0796097714843062,48,10,0.5,200,FALSE,FALSE,7000005
"m1",-0.0717014790666263,-0.2,0.0884684990210545,48,10,0.5,200,FALSE,FALSE,7000005
"m2",-0.0714515592842496,0,0.0634851027802836,48,10,0.5,200,FALSE,FALSE,7000005
"m3",-0.11635514792815,0,0.0636483108937723,48,10,0.5,200,FALSE,FALSE,7000005
"m4",-0.841348305915599,-1,0.110415806633,48,10,0.5,200,FALSE,FALSE,7000005
"p1",-0.106976387446555,-0.5,0.20160568621918,24,5,0.5,200,TRUE,TRUE,7000006
"p2",-0.153578053232939,0,0.161912244086057,24,5,0.5,200,TRUE,TRUE,7000006
"p3",-0.430019754058914,0,0.163461617023726,24,5,0.5,200,TRUE,TRUE,7000006
"p4",0.577084169757601,0,0.225301731494377,24,5,0.5,200,TRUE,TRUE,7000006
"m1",-0.251415872162111,-0.5,0.231692498890311,24,5,0.5,200,TRUE,TRUE,7000006
"m2",0.173316641530243,0,0.193894617222895,24,5,0.5,200,TRUE,TRUE,7000006
"m3",-0.407533293436894,0,0.203856046055911,24,5,0.5,200,TRUE,TRUE,7000006
"m4",0.124615216222651,0,0.28872579310154,24,5,0.5,200,TRUE,TRUE,7000006
"p1",-0.603482891865186,-0.5,0.0727554271246872,48,10,0.5,200,TRUE,TRUE,7000006
"p2",0.0677350349832833,0,0.0529579822361079,48,10,0.5,200,TRUE,TRUE,7000006
"p3",0.0587113585221225,0,0.0527108390272595,48,10,0.5,200,TRUE,TRUE,7000006
"p4",-0.119470580440212,0,0.0739016751439715,48,10,0.5,200,TRUE,TRUE,7000006
"m1",-0.379592798317689,-0.5,0.0915007913310607,48,10,0.5,200,TRUE,TRUE,7000006
"m2",0.00799358310700618,0,0.0669901876439685,48,10,0.5,200,TRUE,TRUE,7000006
"m3",0.0130625816933292,0,0.0657176102658746,48,10,0.5,200,TRUE,TRUE,7000006
"m4",-0.116435981415802,0,0.0922065676382468,48,10,0.5,200,TRUE,TRUE,7000006
"p1",0.200095222108506,-0.2,0.209203689840177,24,5,0.5,200,FALSE,TRUE,7000006
"p2",-0.0709126758769524,0,0.164150802330947,24,5,0.5,200,FALSE,TRUE,7000006
"p3",-0.457997553418776,0,0.16741692995197,24,5,0.5,200,FALSE,TRUE,7000006
"p4",-0.522846995206384,-1,0.229726160753972,24,5,0.5,200,FALSE,TRUE,7000006
"m1",0.369157035091292,-0.2,0.235055314004707,24,5,0.5,200,FALSE,TRUE,7000006
"m2",-0.1528663549263,0,0.199848222157076,24,5,0.5,200,FALSE,TRUE,7000006
"m3",-0.699341631039864,0,0.210392484792433,24,5,0.5,200,FALSE,TRUE,7000006
"m4",-0.642763298783798,-1,0.352511137260079,24,5,0.5,200,FALSE,TRUE,7000006
"p1",-0.313199536887035,-0.2,0.0747003962266397,48,10,0.5,200,FALSE,TRUE,7000006
"p2",0.104734565939655,0,0.0546272089041367,48,10,0.5,200,FALSE,TRUE,7000006
"p3",0.0762137314392102,0,0.0542038575034279,48,10,0.5,200,FALSE,TRUE,7000006
"p4",-1.1568130921986,-1,0.0789885436068918,48,10,0.5,200,FALSE,TRUE,7000006
"m1",-0.174883845387978,-0.2,0.0899384649549336,48,10,0.5,200,FALSE,TRUE,7000006
"m2",0.0543470720543805,0,0.0658618789091542,48,10,0.5,200,FALSE,TRUE,7000006
"m3",-0.00183654785467063,0,0.0652350334936722,48,10,0.5,200,FALSE,TRUE,7000006
"m4",-1.10089313083652,-1,0.111770231834793,48,10,0.5,200,FALSE,TRUE,7000006
"p1",0.179900397402558,-0.2,0.213782163298216,24,5,0.5,200,FALSE,FALSE,7000006
"p2",-0.198980546941729,0,0.161803691351845,24,5,0.5,200,FALSE,FALSE,7000006
"p3",-0.182899435176157,0,0.162416466699383,24,5,0.5,200,FALSE,FALSE,7000006
"p4",-0.855398477190236,-1,0.233993176369316,24,5,0.5,200,FALSE,FALSE,7000006
"m1",-0.565355209203188,-0.2,0.254847361079033,24,5,0.5,200,FALSE,FALSE,7000006
"m2",0.147227698864119,0,0.191716300234986,24,5,0.5,200,FALSE,FALSE,7000006
"m3",0.462012948014493,0,0.198042988518728,24,5,0.5,200,FALSE,FALSE,7000006
"m4",-1.38045897534167,-1,0.338991235041069,24,5,0.5,200,FALSE,FALSE,7000006
"p1",-0.167673729389279,-0.2,0.0818637412847714,48,10,0.5,200,FALSE,FALSE,7000006
"p2",-0.0466125974849391,0,0.055321108672559,48,10,0.5,200,FALSE,FALSE,7000006
"p3",-0.0188128238512254,0,0.0553528732453571,48,10,0.5,200,FALSE,FALSE,7000006
"p4",-0.919919184496228,-1,0.0798661410055714,48,10,0.5,200,FALSE,FALSE,7000006
"m1",-0.234595931868379,-0.2,0.0965956141406896,48,10,0.5,200,FALSE,FALSE,7000006
"m2",0.0367384028489142,0,0.0666913702647495,48,10,0.5,200,FALSE,FALSE,7000006
"m3",0.00143624578498723,0,0.065650737498829,48,10,0.5,200,FALSE,FALSE,7000006
"m4",-0.953180000235073,-1,0.112385709159843,48,10,0.5,200,FALSE,FALSE,7000006
